customer_id,name,state,age,is_married,customer_health_index
C522,amber dunlap,missouri,33,0,0.8656170690308556
C523,jason aguilar,idaho,86,1,0.8300366564598277
C524,marcus black,vermont,33,0,0.2610376270355741
C525,brent roberson,arkansas,60,0,0.0451138788720814
C526,william dickerson phd,new mexico,54,0,0.22996534816243175
C527,michelle turner,west virginia,57,1,0.7507124615875024
C528,kerry perez,virginia,74,1,0.6938580329394124
C529,carl mueller,south dakota,48,1,0.8987804944740095
C530,nicole jimenez,nebraska,18,0,0.6849427161612494
C531,eric schneider,massachusetts,29,1,0.6296571539618022
C532,susan brewer,wyoming,32,1,0.8444754652781529
C533,deborah rodriguez,rhode island,30,1,0.4084666943077002
C534,kenneth dillon,rhode island,74,0,0.30279310823140027
C535,shannon smith,pennsylvania,67,1,0.7953148964451774
C536,william burke,new mexico,63,0,0.5561023983752502
C537,david contreras,colorado,41,1,0.3647001129152284
C538,shane conner,wyoming,34,0,0.7316371593948511
C539,dr. thomas williams,alaska,67,1,0.851010058320764
C540,lawrence newman,vermont,18,0,0.5605702304099608
C541,jennifer manning,oklahoma,71,0,0.9017123312172095
C542,frances cordova,north carolina,44,1,0.8098574987568365
C543,jessica poole,maryland,48,1,0.40476503197941727
C544,kevin martin,tennessee,18,1,0.5340608718710048
C545,brian roberts,kentucky,71,0,0.19627943055364905
C546,jacob lopez,rhode island,34,0,0.7140320035644393
C547,levi ferguson,oklahoma,28,1,0.39252286439137263
C548,tanya reilly,louisiana,40,0,0.7717382368192259
C549,michael rogers,idaho,86,0,0.3977701821388232
C550,david brown,kentucky,52,1,0.3172403998416501
C551,caroline martinez,washington,71,0,0.6238857827407325
C552,robert lane,nebraska,39,1,0.4142723593246035
C553,stephanie calhoun,new york,67,1,0.21350992874348473
C554,aaron duncan,utah,57,1,0.14600961666003387
C555,gina gray,north dakota,26,1,0.34709797114040586
C556,terrence glass,wisconsin,21,1,0.02003588612942142
C557,morgan gomez,new mexico,33,0,0.5226673801081468
C558,max williams,new hampshire,90,0,0.9450088140449595
C559,tiffany jacobs,alabama,68,0,0.05734917397588568
C560,daniel clark,connecticut,52,0,0.5421604107308954
C561,angela larson,vermont,90,0,0.7581275087110113
C562,angel curry,iowa,24,1,0.040426137743944324
C563,ryan barrett,oklahoma,87,1,0.6929211149628312
C564,christopher price,new jersey,42,0,0.09643004624202933
C565,jesse norris,maryland,57,1,0.227006645970952
C566,jamie murray,nebraska,57,1,0.34466931298709114
C567,lori kim,new york,88,0,0.5674508231219453
C568,kevin barnett,montana,61,1,0.2015588169777317
C569,logan adams,washington,20,0,0.9053034940032204
C570,eric bennett,north carolina,36,0,0.46431199359604436
C571,mary jennings,new york,57,1,0.5237764754290111
C572,heather phillips,idaho,54,0,0.9054683138121373
C573,shaun moore,wisconsin,43,1,0.9957801687371682
C574,darlene miller,new hampshire,72,1,0.5707729902897727
C575,michael reed,alabama,45,1,0.6768508185504344
C576,laurie tucker,rhode island,81,1,0.9051339828539854
C577,danny ramirez,alaska,23,1,0.2770527626563425
C578,kelly miller,pennsylvania,72,0,0.2522598996658373
C579,douglas murphy,ohio,26,0,0.19979263879437203
C580,molly horn,delaware,37,0,0.4943855043804244
C581,susan soto,rhode island,39,1,0.9128225662564804
C582,steven prince,nebraska,24,1,0.7267241450644623
C583,amy walton,louisiana,88,0,0.1832876411570451
C584,tammy johnson,rhode island,46,1,0.2885055872978318
C585,alicia barnes,alaska,26,1,0.9133999947241044
C586,tracey king,new jersey,75,0,0.9602744592974194
C587,dana wells,arizona,42,0,0.37163375427938516
C588,katherine simmons,connecticut,69,0,0.2549903916021278
C589,frances bishop,tennessee,90,1,0.8436197445856125
C590,erin flores,alaska,73,1,0.10719684193121881
C591,christopher salazar,idaho,86,1,0.6245953245226337
C592,mark moore,new york,64,0,0.14333157624723636
C593,allen davis,nevada,27,1,0.5797721432382472
C594,kirsten robinson,alaska,45,0,0.029058865405227396
C595,melissa porter,iowa,29,0,0.840539161813362
C596,robert gomez,new mexico,74,1,0.8978100503331077
C597,andrea alexander,delaware,23,0,0.1571954537706306
C598,susan diaz,hawaii,86,1,0.03044252463374786
C599,christopher kaufman,kentucky,57,0,0.2875366487537335
C600,mindy cameron,new york,21,1,0.1517192467354752
C601,jennifer krueger,rhode island,44,1,0.6444851150208414
C602,melissa fletcher,arkansas,22,0,0.5246195513440063
C603,dr. debbie pugh,maine,37,0,0.827248823712864
C604,nicole davis,georgia,85,1,0.886668524136964
C605,david willis,iowa,30,0,0.04856192991565622
C606,rachel doyle,iowa,24,1,0.10567963342411357
C607,yolanda harvey,connecticut,70,1,0.8781985171943907
C608,james ramos,idaho,78,0,0.31117611941528356
C609,evan hooper,delaware,67,1,0.1049405691510561
C610,emily carter,minnesota,60,0,0.2149029754981292
C611,johnny west,hawaii,41,1,0.7463927263143806
C612,michael bennett,alaska,69,0,0.057413799169383606
C613,amy simon,wyoming,72,0,0.25829574090781504
C614,ryan shea,wisconsin,31,1,0.8115443073152773
C615,leslie myers,kentucky,29,1,0.8926265191029116
C616,paul chen,new mexico,23,1,0.3021295896756624
C617,misty sanders,california,45,1,0.8728675628230059
C618,timothy boyd,new york,37,1,0.8484443227125444
C619,julian grant,alabama,35,1,0.07246406487443147
C620,thomas cardenas,florida,56,0,0.3483768817964332
C621,robert cooper,connecticut,64,1,0.8263866292914662
C622,kenneth little,new york,83,1,0.335194326658239
C623,joseph jones,alaska,71,1,0.3273543694889567
C624,jeffrey gonzalez,west virginia,51,1,0.3120474161800364
C625,jennifer miles,south dakota,54,1,0.08856072081443433
C626,jeffrey reeves,minnesota,70,0,0.20395487007804758
C627,james salazar,south carolina,41,0,0.25656226109256985
C628,blake jimenez,minnesota,86,1,0.3460986539600519
C629,robert rodriguez,virginia,85,0,0.9123289150651355
C630,jeffrey parker,hawaii,88,1,0.6047747775938538
C631,faith conner,virginia,29,0,0.5055222207880034
C632,marcus ware,virginia,18,0,0.3479217607246248
C633,tracey roberts,iowa,36,0,0.25714716939073623
C634,jocelyn howard,california,84,1,0.25904524307077914
C635,danielle newton,kentucky,30,0,0.2811732063165301
C636,carolyn spencer,minnesota,76,1,0.40466952359387276
C637,john sampson,south dakota,49,0,0.29070640102809986
C638,susan sanders,virginia,88,0,0.7881252740719816
C639,shannon mccoy,south carolina,79,0,0.09231772026354956
C640,cody jimenez dvm,washington,21,1,0.3939869450362383
C641,michael hernandez,north carolina,65,0,0.501845110923079
C642,todd tucker,wisconsin,55,1,0.7451792169079955
C643,cassidy rodriguez,south carolina,77,0,0.5998096039103824
C644,leslie reyes,rhode island,65,0,0.10174448328277985
C645,cassidy ramirez,west virginia,54,1,0.9956301726345373
C646,gregory allen,vermont,86,0,0.3053083905716413
C647,mr. jake gonzalez,nebraska,90,0,0.4859801847779486
C648,anthony perez,georgia,61,0,0.21739516020098948
C649,derek hendricks,maine,43,0,0.24183447975353112
C650,hannah hoffman,new jersey,39,1,0.220456357231111
C651,matthew avila,maine,23,0,0.8583411602820331
C652,mr. eugene dixon,iowa,65,1,0.4472265079396247
C653,paula cole,iowa,24,0,0.6960232313501556
C654,john graham,arizona,30,1,0.6992935198022601
C655,leslie ellison,maryland,80,0,0.5797651966903768
C656,david clark md,pennsylvania,65,1,0.4895550518806243
C657,audrey ward,new mexico,71,0,0.15042748712852727
C658,stacey gonzalez,florida,40,1,0.11152867702803448
C659,brandon owen,hawaii,31,0,0.8560406432589153
C660,kyle mcintosh,mississippi,27,0,0.14483475404886614
C661,emma smith,alaska,47,1,0.09354775982278807
C662,andre mitchell,connecticut,91,1,0.3317137977074578
C663,madison hart,nebraska,67,0,0.8301867769098765
C664,tammy thompson,massachusetts,35,0,0.2784858785521295
C665,justin heath,delaware,82,0,0.21832265124626948
C666,patrick salas,michigan,30,1,0.9051559077343396
C667,william smith,nebraska,80,1,0.3091805874237955
C668,diana russell,colorado,85,1,0.742020048066034
C669,christopher clark,utah,47,0,0.9334915243921852
C670,jeffrey fritz,ohio,85,1,0.046107572995575774
C671,cindy jefferson,indiana,81,1,0.43878522386343155
C672,robert nolan,tennessee,60,0,0.6319962180883265
C673,cindy greene,north carolina,58,0,0.23860006011921042
C674,melissa carter,iowa,71,1,0.857086197187985
C675,kathryn price,missouri,52,0,0.25772964786090713
C676,alan daniel,iowa,61,1,0.8290825312987323
C677,aaron pope,georgia,79,0,0.586345897752399
C678,traci moran,illinois,40,0,0.1018129551195116
C679,seth holt,mississippi,48,1,0.10808501730823061
C680,marcia mullen,south carolina,31,1,0.7450732540054855
C681,scott walker,texas,24,1,0.43450352436786066
C682,erica mitchell,utah,84,0,0.3376052106636718
C683,richard foster dvm,utah,36,1,0.6900984571009476
C684,adam davis,alaska,65,1,0.7647331814918027
C685,mario robinson,vermont,23,0,0.6451110622768104
C686,angela ponce,pennsylvania,35,0,0.44689866397578226
C687,edward mitchell,california,36,0,0.9243752911860189
C688,tyler benson,maryland,39,1,0.5260046513503032
C689,shannon mckee,vermont,69,0,0.8417907092758672
C690,austin mitchell,mississippi,40,1,0.46181189952089197
C691,tiffany wright,north carolina,89,1,0.37910408235309434
C692,marcus garcia,alabama,49,0,0.8473056005384374
C693,wendy martinez,north dakota,83,1,0.497658720682294
C694,melanie sullivan,ohio,41,1,0.7541016004231131
C695,david winters,california,80,1,0.23771846603466684
C696,terry lindsey,kentucky,82,0,0.5425143949185355
C697,dean hernandez,arizona,18,1,0.42727726165037416
C698,carlos brown,nebraska,78,1,0.23005047687224456
C699,patricia jones,wisconsin,37,1,0.8468003634510011
C700,raymond carter,arizona,53,1,0.34196457505139743
C701,tammy padilla,illinois,62,1,0.21237527866361794
C702,erik wilson,new mexico,82,1,0.15588258981674397
C703,samuel williams,michigan,74,1,0.5260465427785321
C704,charles diaz,louisiana,46,1,0.9051099894861001
C705,erika buchanan,texas,26,1,0.7815776088874473
C706,peter martinez,maine,72,0,0.7587294064356742
C707,monica reed,illinois,78,1,0.6919977594399729
C708,carol moore,hawaii,68,1,0.36615441906205215
C709,tyler carroll,rhode island,58,0,0.47715428542014593
C710,andrew adkins,montana,24,1,0.307507389114398
C711,stacy bradford,wisconsin,72,1,0.05343539678364062
C712,tamara castillo,alaska,71,1,0.980806898089143
C713,maria holden,maine,29,0,0.6042146827084602
C714,jonathan sanchez,south carolina,59,0,0.33800606286016366
C715,anthony bryant,connecticut,74,0,0.12225320098052561
C716,john diaz,alaska,77,1,0.5532360217202745
C717,bonnie perez,alabama,19,0,0.07662824300770266
C718,dorothy baker,washington,32,0,0.6681916043647864
C719,richard hall,tennessee,22,0,0.9369639508672638
C720,tanya nichols,north dakota,63,0,0.26983215646464465
C721,steven elliott,michigan,64,0,0.05338289755440917
C722,theresa burton,new mexico,59,1,0.22218366030467462
C723,christina davis,missouri,48,1,0.6834609952010826
C724,nicholas davis,louisiana,88,1,0.3296814961578891
C725,randy stevens,vermont,89,0,0.5277009249092431
C726,debra clark,massachusetts,78,0,0.17422756027023278
C727,adam michael,arkansas,61,1,0.10881876243342536
C728,jasmine hart,new york,47,1,0.2084846694408008
C729,emma vega,arkansas,22,1,0.44833047924670577
C730,melissa thomas,missouri,41,1,0.1565039311119083
C731,christopher navarro,oklahoma,34,1,0.3886253224651066
C732,craig goodwin,delaware,75,1,0.48986032782152467
C733,karen carroll,wyoming,43,0,0.9488530650118178
C734,christopher smith,alabama,78,1,0.938739579986063
C735,renee byrd,massachusetts,72,0,0.7543296082968484
C736,megan mckinney,washington,19,0,0.0594466186816085
C737,allison mcconnell,georgia,62,1,0.3592548928209661
C738,andrea anderson,nevada,34,1,0.14696753596336865
C739,courtney charles,new jersey,52,1,0.9234168646300566
C740,melissa tran,new mexico,63,0,0.47580935572479965
C741,amy meadows,nevada,87,0,0.3097661028913642
C742,amanda malone,ohio,57,1,0.7935229744072075
C743,anna watson,kansas,27,1,0.8575292015804397
C744,emma bradley,missouri,62,0,0.10730442622965952
C745,carl boyle,rhode island,44,1,0.16063747893271652
C746,casey brooks,arizona,24,0,0.4001813146077545
C747,jeremy thompson,montana,33,0,0.11795462250547983
C748,angela medina md,rhode island,89,1,0.3816226944929222
C749,jimmy lozano,arizona,34,0,0.14335668440754556
C750,nathan nunez,ohio,84,1,0.38809362690138216
C751,mary chaney,alaska,19,1,0.9930988673166821
C752,richard burton,michigan,80,1,0.36812627942394227
C753,jessica leblanc,new mexico,83,1,0.07298849332312507
C754,whitney garcia,north carolina,71,1,0.9447893505110616
C755,andrew taylor,maryland,69,0,0.21600619082109918
C756,douglas powers,california,81,0,0.19081471734859246
C757,stephanie lynn,new mexico,26,0,0.4999258457707858
C758,justin madden,connecticut,42,1,0.8930269934225752
C759,peter anderson jr.,georgia,41,0,0.14070476364137618
C760,melinda cruz,tennessee,62,0,0.5352029917940634
C761,cory garcia,texas,47,1,0.5306040387039329
C762,angel werner,massachusetts,60,1,0.8101242621191722
C763,rose ortega,vermont,71,1,0.7297228667077995
C764,shelby white,new york,80,0,0.14847116422413276
C765,christopher mora,montana,32,0,0.8557433091550345
C766,sheri lopez,idaho,68,1,0.9078592213235553
C767,jorge lewis,hawaii,27,1,0.3225143313901305
C768,jeremy wiley,maine,63,1,0.8267857887136948
C769,theresa cooper,louisiana,83,0,0.49886404472729995
C770,javier frank,tennessee,66,0,0.4254232978110025
C771,ryan campbell,new hampshire,31,0,0.49168110657053266
C772,katherine phillips,colorado,43,0,0.4558657502133989
C773,kendra sparks,kansas,50,1,0.13316643491530766
C774,sophia castaneda,illinois,29,1,0.027938909998601047
C775,jessica mathis,south dakota,33,0,0.35096777843664595
C776,jessica george,mississippi,65,1,0.04127423648283446
C777,eric joseph,new hampshire,40,0,0.9854193870509406
C778,kelly glass,utah,42,0,0.563753839750124
C779,christopher payne,new hampshire,28,0,0.13373974239503084
C780,mr. david garcia,delaware,26,1,0.7111937507337166
C781,lisa benton,north carolina,72,1,0.10110470970784513
C782,brooke jackson,new york,75,0,0.8164453162740745
C783,kayla jones,utah,73,0,0.041264562206129396
C784,jessica hansen,south carolina,75,1,0.3067257922395328
C785,daniel keller,oklahoma,23,0,0.5655620773015579
C786,amanda gonzalez,missouri,71,0,0.9211609817932241
C787,pedro morales,new york,24,0,0.5906816556377819
C788,lisa lloyd,massachusetts,30,0,0.03899914969694829
C789,gregory gonzalez,idaho,56,1,0.26180872529303767
C790,mike zamora,hawaii,82,0,0.18754253385371955
C791,robert glenn,south carolina,68,1,0.788402315259415
C792,dalton todd,north dakota,66,1,0.8101333407989351
C793,susan anderson,new york,60,1,0.18437625831337878
C794,james davis,minnesota,65,0,0.7382666732502096
C795,aaron kelly,pennsylvania,62,0,0.04882345784836273
C796,samantha alexander,wisconsin,26,0,0.14366832249688866
C797,stanley hughes,tennessee,60,0,0.9760860124524023
C798,elizabeth garcia,delaware,41,1,0.5045796729699443
C799,matthew baird,north dakota,33,0,0.5907943073538465
C800,hunter lindsey,pennsylvania,21,1,0.9071762677218832
C801,aimee bryant,idaho,74,0,0.3054142295077886
C802,kathleen mendoza,indiana,68,0,0.008708014845233647
C803,sandra price,kentucky,82,0,0.6162323907223666
C804,sarah james,maine,59,0,0.07313393812885516
C805,john morgan,california,22,0,0.5051250231772219
C806,nicole burch,oklahoma,44,1,0.07436187871663436
C807,misty jordan,hawaii,54,0,0.468391346376699
C808,robert oneal,oklahoma,58,1,0.5414168726173436
C809,danielle roberts,pennsylvania,54,0,0.9039750118092919
C810,travis lane,wisconsin,37,0,0.02773744983111115
C811,mary roach,montana,58,1,0.8755040315813075
C812,michael mcclain,louisiana,78,0,0.5772058456078545
C813,leslie powers,wisconsin,64,0,0.4092100349099651
C814,james lawson,indiana,46,1,0.6460980743588252
C815,shaun carroll,utah,86,1,0.43267104701944903
C816,melissa mccarty,illinois,22,0,0.013346423602032198
C817,jimmy douglas,utah,78,0,0.10391653546875923
C818,jennifer serrano,idaho,37,1,0.6074892050167048
C819,samantha franklin,massachusetts,44,0,0.6258770614785418
C820,benjamin patton,hawaii,60,0,0.3127500854870169
C821,riley young,alabama,48,0,0.4509351358227379
C822,lauren cummings,nevada,78,0,0.4744195314734351
C823,barbara ryan,ohio,89,0,0.030302498853956417
C824,kathryn williams,montana,46,0,0.9526544167792634
C825,joshua kane,minnesota,57,0,0.19746064585314427
C826,natasha williams,virginia,38,1,0.6005173409732614
C827,wendy alexander,new mexico,43,0,0.08608925729019734
C828,john wiley,wyoming,77,1,0.2522176106099625
C829,matthew young,montana,79,1,0.5788613435851715
C830,gabriel zimmerman,new hampshire,60,0,0.19494666066473532
C831,brenda simpson,maine,78,0,0.7502921661488121
C832,william garcia,pennsylvania,75,0,0.1428977140234734
C833,mr. ethan doyle dds,new hampshire,77,1,0.7567212686187234
C834,daniel hammond,maryland,52,1,0.15976811394733503
C835,samuel gomez,wisconsin,73,0,0.515723030128501
C836,lindsey arellano,oklahoma,55,0,0.45784749164799765
C837,charles carlson,ohio,28,0,0.530269620719233
C838,fred davidson,georgia,68,0,0.3887489028758645
C839,jessica morrow,colorado,77,0,0.4336177482445316
C840,diane rios,washington,30,1,0.5486579129467177
C841,aaron green,south carolina,59,0,0.2984802302798357
C842,marc weber,montana,66,0,0.9113115413508406
C843,justin martinez,florida,90,1,0.9755663360916784
C844,kenneth king,ohio,90,0,0.7516610081750196
C845,peter marshall,iowa,85,0,0.01895274437330352
C846,kyle baker,rhode island,34,0,0.9069836786677192
C847,elizabeth erickson,delaware,47,0,0.12699585642088884
C848,cynthia brown,new jersey,25,1,0.6945650550812212
C849,jonathon harris,hawaii,38,1,0.7378456664801467
C850,marcus harmon,illinois,71,0,0.2622358092783873
C851,christopher sandoval,delaware,83,0,0.7904255880781281
